ID	CDC1551.1.halflife	CDC1551.2.halflife	Comp.1.halflife	Comp.2.halflife
sp|P02545|LMNA_HUMANPrelamin-A/COS=HomosapiensGN=LMNAPE=1SV=1;tr|H0YAB0|H0YAB0_HUMANPrelamin-A/C(Fragment)OS=HomosapiensGN=LMNAPE=1SV=1;tr|A0A0C4DGC5|A0A0C4DGC5_HUMANPrelamin-A/C(Fragment)OS=HomosapiensGN=LMNAPE=1SV=1;REV__sp|Q5VX52|SPAT1_HUMANSpermatogenesis-associatedprotein1OS=HomosapiensGN=SPATA1PE=2SV=3	78.10474315	76.6031831	67.15736397	69.97296328
sp|P02786|TFR1_HUMANTransferrinreceptorprotein1OS=HomosapiensGN=TFRCPE=1SV=2;tr|G3V0E5|G3V0E5_HUMANTransferrinreceptor(P90,CD71),isoformCRA_cOS=HomosapiensGN=TFRCPE=1SV=1;tr|H7C3V5|H7C3V5_HUMANTransferrinreceptorprotein1(Fragment)OS=HomosapiensGN=TFRCPE=1SV=1;tr|F8WBE5|F8WBE5_HUMANTransferrinreceptorprotein1OS=HomosapiensGN=TFRCPE=1SV=1	14.7309566	14.87239318	15.65558531	14.98765623
sp|P04040|CATA_HUMANCatalaseOS=HomosapiensGN=CATPE=1SV=3	139.0164311	169.3064677	108.6118986	110.5783621
sp|P04075|ALDOA_HUMANFructose-bisphosphatealdolaseAOS=HomosapiensGN=ALDOAPE=1SV=2;tr|J3KPS3|J3KPS3_HUMANFructose-bisphosphatealdolaseOS=HomosapiensGN=ALDOAPE=1SV=1;tr|H3BQN4|H3BQN4_HUMANFructose-bisphosphatealdolaseOS=HomosapiensGN=ALDOAPE=1SV=1;tr|H3BPS8|H3BPS8_HUMANFructose-bisphosphatealdolaseA(Fragment)OS=HomosapiensGN=ALDOAPE=1SV=1;tr|H3BUH7|H3BUH7_HUMANFructose-bisphosphatealdolaseA(Fragment)OS=HomosapiensGN=ALDOAPE=1SV=1;tr|H3BR04|H3BR04_HUMANFructose-bisphosphatealdolaseA(Fragment)OS=HomosapiensGN=ALDOAPE=1SV=1;tr|H3BMQ8|H3BMQ8_HUMANFructose-bisphosphatealdolaseA(Fragment)OS=HomosapiensGN=ALDOAPE=1SV=1;tr|H3BU78|H3BU78_HUMANFructose-bisphosphatealdolase(Fragment)OS=HomosapiensGN=ALDOAPE=1SV=2;tr|H3BR68|H3BR68_HUMANFructose-bisphosphatealdolaseA(Fragment)OS=HomosapiensGN=ALDOAPE=1SV=1;tr|A0A087WXX2|A0A087WXX2_HUMANFructose-bisphosphatealdolaseOS=HomosapiensGN=ALDOBPE=1SV=1;sp|P05062|ALDOB_HUMANFructose-bisphosphatealdolaseBOS=HomosapiensGN=ALDOBPE=1SV=2	52.62729812	54.40917295	54.46288904	54.38739158
sp|P04080|CYTB_HUMANCystatin-BOS=HomosapiensGN=CSTBPE=1SV=2	48.73791798	50.20788899	45.00338708	42.36600854
sp|P04083|ANXA1_HUMANAnnexinA1OS=HomosapiensGN=ANXA1PE=1SV=2;tr|Q5T3N1|Q5T3N1_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA1PE=1SV=1;tr|Q5T3N0|Q5T3N0_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA1PE=1SV=1	49.07191256	52.82308902	45.42124648	45.80565411
sp|P04406|G3P_HUMANGlyceraldehyde-3-phosphatedehydrogenaseOS=HomosapiensGN=GAPDHPE=1SV=3;tr|E7EUT5|E7EUT5_HUMANGlyceraldehyde-3-phosphatedehydrogenaseOS=HomosapiensGN=GAPDHPE=1SV=1;sp|O14556|G3PT_HUMANGlyceraldehyde-3-phosphatedehydrogenase,testis-specificOS=HomosapiensGN=GAPDHSPE=1SV=2	51.35584776	53.8322834	54.58432193	54.09327522
sp|P04632|CPNS1_HUMANCalpainsmallsubunit1OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|A0A0C4DGQ5|A0A0C4DGQ5_HUMANCalpainsmallsubunit1OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|K7ELJ7|K7ELJ7_HUMANCalpainsmallsubunit1OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|K7EIV0|K7EIV0_HUMANCalpainsmallsubunit1(Fragment)OS=HomosapiensGN=CAPNS1PE=1SV=2;tr|A0A075B7C0|A0A075B7C0_HUMANCalpainsmallsubunit1(Fragment)OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|K7EKD8|K7EKD8_HUMANCalpainsmallsubunit1OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|U3KQE2|U3KQE2_HUMANCalpainsmallsubunit1(Fragment)OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|K7EM73|K7EM73_HUMANCalpainsmallsubunit1(Fragment)OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|U3KPR7|U3KPR7_HUMANCalpainsmallsubunit1(Fragment)OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|K7EMQ1|K7EMQ1_HUMANCalpainsmallsubunit1OS=HomosapiensGN=CAPNS1PE=1SV=1;tr|K7ES78|K7ES78_HUMANCalpainsmallsubunit1(Fragment)OS=HomosapiensGN=CAPNS1PE=1SV=1;sp|Q96L46|CPNS2_HUMANCalpainsmallsubunit2OS=HomosapiensGN=CAPNS2PE=2SV=2	56.13883189	63.42709229	57.39458044	55.32928151
sp|P04792|HSPB1_HUMANHeatshockproteinbeta-1OS=HomosapiensGN=HSPB1PE=1SV=2;tr|F8WE04|F8WE04_HUMANHeatshockproteinbeta-1OS=HomosapiensGN=HSPB1PE=1SV=1;tr|C9J3N8|C9J3N8_HUMANHeatshockproteinbeta-1OS=HomosapiensGN=HSPB1PE=1SV=1	45.61216051	47.84171394	44.45422156	43.67427036
sp|P04843|RPN1_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit1OS=HomosapiensGN=RPN1PE=1SV=1;tr|B7Z4L4|B7Z4L4_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit1OS=HomosapiensGN=RPN1PE=1SV=1;tr|F8WF32|F8WF32_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit1OS=HomosapiensGN=RPN1PE=1SV=1	50.88448989	53.22441878	52.55586533	50.02585325
sp|P04844|RPN2_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit2OS=HomosapiensGN=RPN2PE=1SV=3;tr|Q5JYR4|Q5JYR4_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit2(Fragment)OS=HomosapiensGN=RPN2PE=1SV=8;tr|Q5JYR7|Q5JYR7_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit2(Fragment)OS=HomosapiensGN=RPN2PE=1SV=8;tr|F2Z3K5|F2Z3K5_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit2(Fragment)OS=HomosapiensGN=RPN2PE=1SV=1;tr|H0Y5M1|H0Y5M1_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit2(Fragment)OS=HomosapiensGN=RPN2PE=1SV=1;tr|Q5JYR3|Q5JYR3_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferasesubunit2(Fragment)OS=HomosapiensGN=RPN2PE=1SV=1	58.91798996	57.40175326	54.49404803	55.22447708
sp|P04899|GNAI2_HUMANGuaninenucleotide-bindingproteinG(i)subunitalpha-2OS=HomosapiensGN=GNAI2PE=1SV=3;sp|P63096|GNAI1_HUMANGuaninenucleotide-bindingproteinG(i)subunitalpha-1OS=HomosapiensGN=GNAI1PE=1SV=2;sp|P09471|GNAO_HUMANGuaninenucleotide-bindingproteinG(o)subunitalphaOS=HomosapiensGN=GNAO1PE=1SV=4;tr|A0A087WTB6|A0A087WTB6_HUMANGuaninenucleotide-bindingproteinG(o)subunitalphaOS=HomosapiensGN=GNAO1PE=1SV=1;tr|A2A2R6|A2A2R6_HUMANGuaninenucleotide-bindingproteinG(s)subunitalphaisoformsshort(Fragment)OS=HomosapiensGN=GNASPE=1SV=1;tr|Q5JWD1|Q5JWD1_HUMANGuaninenucleotide-bindingproteinG(s)subunitalphaisoformsshortOS=HomosapiensGN=GNASPE=1SV=1;tr|H0Y7E8|H0Y7E8_HUMANGuaninenucleotide-bindingproteinG(s)subunitalphaisoformsshort(Fragment)OS=HomosapiensGN=GNASPE=1SV=1;tr|H3BTM2|H3BTM2_HUMANGuaninenucleotide-bindingproteinG(o)subunitalpha(Fragment)OS=HomosapiensGN=GNAO1PE=1SV=1;tr|A0A087WZE5|A0A087WZE5_HUMANGuaninenucleotide-bindingproteinG(t)subunitalpha-2(Fragment)OS=HomosapiensGN=GNAT2PE=1SV=6;tr|C9JPP4|C9JPP4_HUMANGuaninenucleotide-bindingproteinG(i)subunitalpha-1(Fragment)OS=HomosapiensGN=GNAI1PE=1SV=1;tr|Q5JWE9|Q5JWE9_HUMANGuaninenucleotide-bindingproteinG(s)subunitalphaisoformsshort(Fragment)OS=HomosapiensGN=GNASPE=1SV=1;tr|H0Y7F4|H0Y7F4_HUMANGuaninenucleotide-bindingproteinG(s)subunitalphaisoformsshort(Fragment)OS=HomosapiensGN=GNASPE=1SV=1;sp|P11488|GNAT1_HUMANGuaninenucleotide-bindingproteinG(t)subunitalpha-1OS=HomosapiensGN=GNAT1PE=1SV=5;sp|P19087|GNAT2_HUMANGuaninenucleotide-bindingproteinG(t)subunitalpha-2OS=HomosapiensGN=GNAT2PE=2SV=4;sp|A8MTJ3|GNAT3_HUMANGuaninenucleotide-bindingproteinG(t)subunitalpha-3OS=HomosapiensGN=GNAT3PE=2SV=2;sp|P38405|GNAL_HUMANGuaninenucleotide-bindingproteinG(olf)subunitalphaOS=HomosapiensGN=GNALPE=1SV=1;sp|P63092|GNAS2_HUMANGuaninenucleotide-bindingproteinG(s)subunitalphaisoformsshortOS=HomosapiensGN=GNASPE=1SV=1;sp|Q5JWF2|GNAS1_HUMANGuaninenucleotide-bindingproteinG(s)subunitalphaisoformsXLasOS=HomosapiensGN=GNASPE=1SV=2	28.04733944	28.74104289	30.33857616	30.04786068
sp|P05023|AT1A1_HUMANSodium/potassium-transportingATPasesubunitalpha-1OS=HomosapiensGN=ATP1A1PE=1SV=1;tr|M0R116|M0R116_HUMANSodium/potassium-transportingATPasesubunitalphaOS=HomosapiensGN=ATP1A3PE=1SV=1;sp|P13637|AT1A3_HUMANSodium/potassium-transportingATPasesubunitalpha-3OS=HomosapiensGN=ATP1A3PE=1SV=3;tr|A0A0A0MT26|A0A0A0MT26_HUMANSodium/potassium-transportingATPasesubunitalpha-3OS=HomosapiensGN=ATP1A3PE=1SV=1;tr|B1AKY9|B1AKY9_HUMANSodium/potassium-transportingATPasesubunitalphaOS=HomosapiensGN=ATP1A2PE=1SV=1;sp|P50993|AT1A2_HUMANSodium/potassium-transportingATPasesubunitalpha-2OS=HomosapiensGN=ATP1A2PE=1SV=1;tr|H0Y7C1|H0Y7C1_HUMANSodium/potassium-transportingATPasesubunitalpha(Fragment)OS=HomosapiensGN=ATP1A2PE=1SV=1;sp|Q13733|AT1A4_HUMANSodium/potassium-transportingATPasesubunitalpha-4OS=HomosapiensGN=ATP1A4PE=1SV=3;tr|Q5TC01|Q5TC01_HUMANSodium/potassium-transportingATPasesubunitalpha-1(Fragment)OS=HomosapiensGN=ATP1A1PE=1SV=1;tr|Q5TC02|Q5TC02_HUMANSodium/potassium-transportingATPasesubunitalpha-1(Fragment)OS=HomosapiensGN=ATP1A1PE=1SV=1;tr|E9PRA5|E9PRA5_HUMANSodium/potassium-transportingATPasesubunitalpha-4OS=HomosapiensGN=ATP1A4PE=1SV=1;sp|P20648|ATP4A_HUMANPotassium-transportingATPasealphachain1OS=HomosapiensGN=ATP4APE=2SV=5;tr|M0QXF2|M0QXF2_HUMANSodium/potassium-transportingATPasesubunitalpha-3(Fragment)OS=HomosapiensGN=ATP1A3PE=1SV=2;tr|Q5TC05|Q5TC05_HUMANSodium/potassium-transportingATPasesubunitalpha-1(Fragment)OS=HomosapiensGN=ATP1A1PE=1SV=1	29.84421967	29.5464794	28.01290115	29.65079804
sp|P05107|ITB2_HUMANIntegrinbeta-2OS=HomosapiensGN=ITGB2PE=1SV=2;tr|J3KNI6|J3KNI6_HUMANIntegrinbeta(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E7EVZ9|E7EVZ9_HUMANIntegrinbeta(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E5RK25|E5RK25_HUMANIntegrinbeta(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E5RIG7|E5RIG7_HUMANIntegrinbeta-2(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E5RHE6|E5RHE6_HUMANIntegrinbeta-2(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E5RK54|E5RK54_HUMANIntegrinbeta-2(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E5RHT0|E5RHT0_HUMANIntegrinbeta-2(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E5RFI0|E5RFI0_HUMANIntegrinbeta-2(Fragment)OS=HomosapiensGN=ITGB2PE=1SV=1;tr|E5RIE4|E5RIE4_HUMANIntegrinbeta-2OS=HomosapiensGN=ITGB2PE=1SV=1;tr|A8MVG7|A8MVG7_HUMANIntegrinbeta-2OS=HomosapiensGN=ITGB2PE=1SV=1	11.13951542	10.2410527	11.07202167	11.17903656
sp|P05387|RLA2_HUMAN60SacidicribosomalproteinP2OS=HomosapiensGN=RPLP2PE=1SV=1;tr|H0YDD8|H0YDD8_HUMAN60SacidicribosomalproteinP2(Fragment)OS=HomosapiensGN=RPLP2PE=1SV=1	46.42307409	45.10034954	47.01390454	43.31882402
sp|P05388|RLA0_HUMAN60SacidicribosomalproteinP0OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VWS0|F8VWS0_HUMAN60SacidicribosomalproteinP0OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VU65|F8VU65_HUMAN60SacidicribosomalproteinP0(Fragment)OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VPE8|F8VPE8_HUMAN60SacidicribosomalproteinP0(Fragment)OS=HomosapiensGN=RPLP0PE=1SV=1;tr|G3V210|G3V210_HUMAN60SacidicribosomalproteinP0OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VW21|F8VW21_HUMAN60SacidicribosomalproteinP0(Fragment)OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VQY6|F8VQY6_HUMAN60SacidicribosomalproteinP0OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VRK7|F8VRK7_HUMAN60SacidicribosomalproteinP0OS=HomosapiensGN=RPLP0PE=1SV=1;sp|Q8NHW5|RLA0L_HUMAN60SacidicribosomalproteinP0-likeOS=HomosapiensGN=RPLP0P6PE=5SV=1;tr|F8VZS0|F8VZS0_HUMAN60SacidicribosomalproteinP0(Fragment)OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VWV4|F8VWV4_HUMAN60SacidicribosomalproteinP0(Fragment)OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8VS58|F8VS58_HUMAN60SacidicribosomalproteinP0(Fragment)OS=HomosapiensGN=RPLP0PE=1SV=1;tr|F8W1K8|F8W1K8_HUMAN60SacidicribosomalproteinP0OS=HomosapiensGN=RPLP0PE=1SV=1	60.69955661	65.68930417	68.53583311	74.57138423
sp|P05455|LA_HUMANLupusLaproteinOS=HomosapiensGN=SSBPE=1SV=2;tr|E7ERC4|E7ERC4_HUMANLupusLaprotein(Fragment)OS=HomosapiensGN=SSBPE=1SV=1;tr|E9PFL9|E9PFL9_HUMANLupusLaproteinOS=HomosapiensGN=SSBPE=1SV=1;tr|E9PGX9|E9PGX9_HUMANLupusLaprotein(Fragment)OS=HomosapiensGN=SSBPE=1SV=1	64.33914317	61.13640058	71.86178828	72.50853237
sp|P05556|ITB1_HUMANIntegrinbeta-1OS=HomosapiensGN=ITGB1PE=1SV=2;tr|C9JPK5|C9JPK5_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|Q5T3E6|Q5T3E6_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|E9PLR6|E9PLR6_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|E7EUI6|E7EUI6_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|E7EQW5|E7EQW5_HUMANIntegrinbeta(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|H7C4N8|H7C4N8_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|E7ERX5|E7ERX5_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=8;tr|C9JJP8|C9JJP8_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|Q5T3E5|Q5T3E5_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1;tr|E9PQJ2|E9PQJ2_HUMANIntegrinbeta-1(Fragment)OS=HomosapiensGN=ITGB1PE=1SV=1	24.00316439	24.05977988	24.26307672	25.15583936
sp|P06576|ATPB_HUMANATPsynthasesubunitbeta,mitochondrialOS=HomosapiensGN=ATP5BPE=1SV=3;tr|H0YH81|H0YH81_HUMANATPsynthasesubunitbeta(Fragment)OS=HomosapiensGN=ATP5BPE=1SV=1;tr|F8W079|F8W079_HUMANATPsynthasesubunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=ATP5BPE=1SV=1;tr|F8W0P7|F8W0P7_HUMANATPsynthasesubunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=ATP5BPE=1SV=2;tr|H0YI37|H0YI37_HUMANATPsynthasesubunitbeta,mitochondrial(Fragment)OS=HomosapiensGN=ATP5BPE=1SV=1	58.11272317	62.48056039	61.14499621	63.89932094
sp|P06730|IF4E_HUMANEukaryotictranslationinitiationfactor4EOS=HomosapiensGN=EIF4EPE=1SV=2;tr|D6RBW1|D6RBW1_HUMANEukaryotictranslationinitiationfactor4EOS=HomosapiensGN=EIF4EPE=1SV=1;tr|H0Y8J7|H0Y8J7_HUMANEukaryotictranslationinitiationfactor4E(Fragment)OS=HomosapiensGN=EIF4EPE=1SV=1;tr|D6RFJ3|D6RFJ3_HUMANEukaryotictranslationinitiationfactor4EOS=HomosapiensGN=EIF4EPE=1SV=1	51.08719716	55.55717174	54.56067066	45.90945237
sp|P06733|ENOA_HUMANAlpha-enolaseOS=HomosapiensGN=ENO1PE=1SV=2;tr|K7EM90|K7EM90_HUMANAlpha-enolase(Fragment)OS=HomosapiensGN=ENO1PE=1SV=1;sp|P13929|ENOB_HUMANBeta-enolaseOS=HomosapiensGN=ENO3PE=1SV=5;tr|E5RI09|E5RI09_HUMANBeta-enolase(Fragment)OS=HomosapiensGN=ENO3PE=1SV=1;tr|E5RG95|E5RG95_HUMANBeta-enolase(Fragment)OS=HomosapiensGN=ENO3PE=1SV=1;tr|K7EPM1|K7EPM1_HUMANBeta-enolase(Fragment)OS=HomosapiensGN=ENO3PE=1SV=1;tr|K7EKN2|K7EKN2_HUMANBeta-enolase(Fragment)OS=HomosapiensGN=ENO3PE=1SV=1;tr|E5RGZ4|E5RGZ4_HUMANBeta-enolase(Fragment)OS=HomosapiensGN=ENO3PE=1SV=1	61.56556172	64.48669071	66.24990025	67.35149294
sp|P06744|G6PI_HUMANGlucose-6-phosphateisomeraseOS=HomosapiensGN=GPIPE=1SV=4;tr|A0A0A0MTS2|A0A0A0MTS2_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|K7EQ48|K7EQ48_HUMANGlucose-6-phosphateisomeraseOS=HomosapiensGN=GPIPE=1SV=2;tr|A0A0J9YXP8|A0A0J9YXP8_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|A0A0J9YX90|A0A0J9YX90_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|A0A0J9YYH3|A0A0J9YYH3_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|K7EPY4|K7EPY4_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=8;tr|K7EP41|K7EP41_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|K7ELR7|K7ELR7_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|K7ENA0|K7ENA0_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=8;CON__Q3ZBD7;tr|K7ERC6|K7ERC6_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=8;tr|K7ERK8|K7ERK8_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|K7EIL4|K7EIL4_HUMANGlucose-6-phosphateisomerase(Fragment)OS=HomosapiensGN=GPIPE=1SV=1;tr|K7ESF4|K7ESF4_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;sp|Q8N196|SIX5_HUMANHomeoboxproteinSIX5OS=HomosapiensGN=SIX5PE=1SV=3	45.27071772	46.38457994	47.05786733	47.38557429
sp|P06756|ITAV_HUMANIntegrinalpha-VOS=HomosapiensGN=ITGAVPE=1SV=2;tr|H7BZG1|H7BZG1_HUMANIntegrinalpha-V(Fragment)OS=HomosapiensGN=ITGAVPE=1SV=1	25.78459923	24.32814996	30.81742219	27.04292493
sp|P07195|LDHB_HUMANL-lactatedehydrogenaseBchainOS=HomosapiensGN=LDHBPE=1SV=2;tr|A8MW50|A8MW50_HUMANL-lactatedehydrogenase(Fragment)OS=HomosapiensGN=LDHBPE=1SV=1;tr|C9J7H8|C9J7H8_HUMANL-lactatedehydrogenaseBchain(Fragment)OS=HomosapiensGN=LDHBPE=1SV=8;tr|F5H793|F5H793_HUMANL-lactatedehydrogenaseBchain(Fragment)OS=HomosapiensGN=LDHBPE=1SV=1;tr|F5H5G7|F5H5G7_HUMANL-lactatedehydrogenaseOS=HomosapiensGN=LDHCPE=1SV=1;tr|F5H155|F5H155_HUMANL-lactatedehydrogenaseOS=HomosapiensGN=LDHCPE=1SV=1;tr|A0A087WUM2|A0A087WUM2_HUMANL-lactatedehydrogenaseOS=HomosapiensGN=LDHAL6APE=1SV=1;tr|G3XAP5|G3XAP5_HUMANL-lactatedehydrogenaseOS=HomosapiensGN=LDHCPE=1SV=1;tr|F5H245|F5H245_HUMANL-lactatedehydrogenaseOS=HomosapiensGN=LDHCPE=1SV=1;sp|Q6ZMR3|LDH6A_HUMANL-lactatedehydrogenaseA-like6AOS=HomosapiensGN=LDHAL6APE=2SV=1;sp|P07864|LDHC_HUMANL-lactatedehydrogenaseCchainOS=HomosapiensGN=LDHCPE=1SV=4	67.06540787	68.73079216	69.23688518	68.82735237
sp|P07237|PDIA1_HUMANProteindisulfide-isomeraseOS=HomosapiensGN=P4HBPE=1SV=3;tr|H7BZ94|H7BZ94_HUMANProteindisulfide-isomeraseOS=HomosapiensGN=P4HBPE=1SV=2;tr|I3L398|I3L398_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=1;tr|H0Y3Z3|H0Y3Z3_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=1;tr|I3L312|I3L312_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=2;tr|I3L4M2|I3L4M2_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=1;tr|I3NI03|I3NI03_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=1;tr|I3L0S0|I3L0S0_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=1;tr|I3L3U6|I3L3U6_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=1;tr|I3L3P5|I3L3P5_HUMANProteindisulfide-isomerase(Fragment)OS=HomosapiensGN=P4HBPE=1SV=1;tr|I3L514|I3L514_HUMANProteindisulfide-isomeraseOS=HomosapiensGN=P4HBPE=1SV=1;tr|I3L1Y5|I3L1Y5_HUMANProteindisulfide-isomeraseOS=HomosapiensGN=P4HBPE=1SV=1	58.46004227	58.13491954	57.27662288	57.55736831
sp|P07355|ANXA2_HUMANAnnexinA2OS=HomosapiensGN=ANXA2PE=1SV=2;tr|H0YN42|H0YN42_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YMD0|H0YMD0_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YMU9|H0YMU9_HUMANAnnexinOS=HomosapiensGN=ANXA2PE=1SV=1;sp|A6NMY6|AXA2L_HUMANPutativeannexinA2-likeproteinOS=HomosapiensGN=ANXA2P2PE=5SV=2;tr|H0YM50|H0YM50_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YNP5|H0YNP5_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YKS4|H0YKS4_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YN28|H0YN28_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YL33|H0YL33_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YMM1|H0YMM1_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YKZ7|H0YKZ7_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YLV6|H0YLV6_HUMANAnnexinOS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YMT9|H0YMT9_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YKX9|H0YKX9_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YNA0|H0YNA0_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YKL9|H0YKL9_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YMW4|H0YMW4_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YN52|H0YN52_HUMANAnnexin(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YKV8|H0YKV8_HUMANAnnexinA2(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YMD9|H0YMD9_HUMANAnnexinA2(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YNB8|H0YNB8_HUMANAnnexinA2(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YKN4|H0YKN4_HUMANAnnexinA2OS=HomosapiensGN=ANXA2PE=1SV=1;tr|H0YLE2|H0YLE2_HUMANAnnexinA2(Fragment)OS=HomosapiensGN=ANXA2PE=1SV=1	39.74161865	41.05099297	41.10679243	40.92839102
