ID	Comp.1.halflife	Comp.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|P84077|ARF1_HUMANADP-ribosylationfactor1OS=HomosapiensGN=ARF1PE=1SV=2;sp|P61204|ARF3_HUMANADP-ribosylationfactor3OS=HomosapiensGN=ARF3PE=1SV=2;tr|F5H423|F5H423_HUMANUncharacterizedproteinOS=HomosapiensPE=3SV=1;tr|F5H0C7|F5H0C7_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=3SV=1;tr|H0YGG7|H0YGG7_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;tr|F5H1V1|F5H1V1_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F5H6T5|F5H6T5_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F8WDB3|F8WDB3_HUMANADP-ribosylationfactor4OS=HomosapiensGN=ARF4PE=1SV=1	30.58040772	31.25578184	29.63868837	30.44666821
sp|P84095|RHOG_HUMANRho-relatedGTP-bindingproteinRhoGOS=HomosapiensGN=RHOGPE=1SV=1	55.15298649	55.00487156	48.714625	49.10624677
sp|Q00325|MPCP_HUMANPhosphatecarrierprotein,mitochondrialOS=HomosapiensGN=SLC25A3PE=1SV=2;tr|F8VZL5|F8VZL5_HUMANPhosphatecarrierprotein,mitochondrial(Fragment)OS=HomosapiensGN=SLC25A3PE=1SV=1;tr|F8VWR4|F8VWR4_HUMANPhosphatecarrierprotein,mitochondrial(Fragment)OS=HomosapiensGN=SLC25A3PE=1SV=1	72.15799946	73.37027242	66.34358958	67.07162418
sp|Q00610|CLH1_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=5;tr|A0A087WVQ6|A0A087WVQ6_HUMANClathrinheavychainOS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KS13|J3KS13_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|K7EJJ5|K7EJJ5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KSQ2|J3KSQ2_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KRF5|J3KRF5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3QL20|J3QL20_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|F5H5N6|F5H5N6_HUMANClathrinheavychain2(Fragment)OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WV74|A0A087WV74_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WXH4|A0A087WXH4_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1	51.6955019	49.96156121	50.54843822	51.46578785
sp|Q01469|FABP5_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=3;tr|I6L8B7|I6L8B7_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=1;sp|A8MUU1|FB5L3_HUMANPutativefattyacid-bindingprotein5-likeprotein3OS=HomosapiensGN=FABP5P3PE=5SV=1	45.39270457	45.69681585	43.66864412	45.43955037
sp|Q04760|LGUL_HUMANLactoylglutathionelyaseOS=HomosapiensGN=GLO1PE=1SV=4	165.7080671	166.8127704	166.2568612	170.1094354
sp|Q04917|1433F_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=4;tr|A2IDB2|A2IDB2_HUMAN14-3-3proteineta(Fragment)OS=HomosapiensGN=YWHAHPE=1SV=1;tr|F8WEB6|F8WEB6_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1;tr|A2IDB1|A2IDB1_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1	43.68681998	42.14806086	40.14832746	43.18369755
sp|Q07955|SRSF1_HUMANSerine/arginine-richsplicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=2;tr|J3KTL2|J3KTL2_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3QQV5|J3QQV5_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3KSW7|J3KSW7_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3KSR8|J3KSR8_HUMANSerine/arginine-rich-splicingfactor1(Fragment)OS=HomosapiensGN=SRSF1PE=1SV=1	62.3120208	50.73650262	49.47101035	52.92077794
sp|Q07960|RHG01_HUMANRhoGTPase-activatingprotein1OS=HomosapiensGN=ARHGAP1PE=1SV=1;tr|H0YE29|H0YE29_HUMANRhoGTPase-activatingprotein1(Fragment)OS=HomosapiensGN=ARHGAP1PE=1SV=1;tr|E9PNR6|E9PNR6_HUMANRhoGTPase-activatingprotein1(Fragment)OS=HomosapiensGN=ARHGAP1PE=1SV=1	53.07919309	51.2973691	48.37478457	48.94310902
sp|Q09028|RBBP4_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=3;tr|H0YF10|H0YF10_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YCT5|H0YCT5_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YDK2|H0YDK2_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YEU5|H0YEU5_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|Q5JP02|Q5JP02_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|E9PNS2|E9PNS2_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|E9PIC4|E9PIC4_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|E9PNS6|E9PNS6_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|Q5JP01|Q5JP01_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|C9JAJ9|C9JAJ9_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|Q5JNZ6|Q5JNZ6_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1	24.85593487	22.84750405	25.47070216	24.37612805
sp|Q0VD83|APOBR_HUMANApolipoproteinBreceptorOS=HomosapiensGN=APOBRPE=1SV=2	31.40190693	29.46594851	31.61164231	32.17255062
sp|Q10567|AP1B1_HUMANAP-1complexsubunitbeta-1OS=HomosapiensGN=AP1B1PE=1SV=2;tr|C9J1E7|C9J1E7_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|H7C034|H7C034_HUMANAP-1complexsubunitbeta-1(Fragment)OS=HomosapiensGN=AP1B1PE=1SV=1;tr|A0A087WXS3|A0A087WXS3_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1;tr|K7EKZ5|K7EKZ5_HUMANAP-2complexsubunitbetaOS=HomosapiensGN=AP2B1PE=1SV=1	44.64141754	38.29951957	41.93789056	39.90097123
sp|Q12965|MYO1E_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=2;tr|H0YNQ8|H0YNQ8_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLE5|H0YLE5_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YLJ4|H0YLJ4_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YNB0|H0YNB0_HUMANUnconventionalmyosin-Ie(Fragment)OS=HomosapiensGN=MYO1EPE=1SV=1;tr|H0YN00|H0YN00_HUMANUnconventionalmyosin-IeOS=HomosapiensGN=MYO1EPE=1SV=1	31.2883877	28.46611088	27.12054015	31.43649798
sp|Q13200|PSMD2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2OS=HomosapiensGN=PSMD2PE=1SV=3;tr|H7C1H2|H7C1H2_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|H7C2Q3|H7C2Q3_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1;tr|C9JPC0|C9JPC0_HUMAN26Sproteasomenon-ATPaseregulatorysubunit2(Fragment)OS=HomosapiensGN=PSMD2PE=1SV=1	45.21452794	47.88299727	46.81105547	45.34159597
sp|Q13263|TIF1B_HUMANTranscriptionintermediaryfactor1-betaOS=HomosapiensGN=TRIM28PE=1SV=5;tr|M0R0K9|M0R0K9_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R2I3|M0R2I3_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1;tr|M0R3C0|M0R3C0_HUMANTranscriptionintermediaryfactor1-beta(Fragment)OS=HomosapiensGN=TRIM28PE=1SV=1	43.85464644	39.98616803	35.65181912	35.35595171
sp|Q13283|G3BP1_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RIZ6|E5RIZ6_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RH00|E5RH00_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RI46|E5RI46_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RIF8|E5RIF8_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RH42|E5RH42_HUMANRasGTPase-activatingprotein-bindingprotein1(Fragment)OS=HomosapiensGN=G3BP1PE=1SV=1;tr|E5RJU8|E5RJU8_HUMANRasGTPase-activatingprotein-bindingprotein1OS=HomosapiensGN=G3BP1PE=1SV=1	33.91584657	34.92884614	32.63865487	33.94972573
sp|Q13423|NNTM_HUMANNAD(P)transhydrogenase,mitochondrialOS=HomosapiensGN=NNTPE=1SV=3;tr|E9PCX7|E9PCX7_HUMANNAD(P)transhydrogenase,mitochondrialOS=HomosapiensGN=NNTPE=1SV=1;tr|D6RAI5|D6RAI5_HUMANNAD(P)transhydrogenase,mitochondrial(Fragment)OS=HomosapiensGN=NNTPE=1SV=1;tr|D6RHU2|D6RHU2_HUMANNAD(P)transhydrogenase,mitochondrial(Fragment)OS=HomosapiensGN=NNTPE=1SV=1;tr|H0Y8P5|H0Y8P5_HUMANNAD(P)transhydrogenase,mitochondrial(Fragment)OS=HomosapiensGN=NNTPE=1SV=1;tr|D6RCR6|D6RCR6_HUMANNAD(P)transhydrogenase,mitochondrial(Fragment)OS=HomosapiensGN=NNTPE=1SV=1	70.07476992	66.91090153	65.52267434	63.2822884
sp|Q13435|SF3B2_HUMANSplicingfactor3Bsubunit2OS=HomosapiensGN=SF3B2PE=1SV=2;tr|E9PPJ0|E9PPJ0_HUMANSplicingfactor3Bsubunit2OS=HomosapiensGN=SF3B2PE=1SV=1;tr|E9PJT3|E9PJT3_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=1;tr|E9PJ04|E9PJ04_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=8;tr|H0YCG1|H0YCG1_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=1;tr|H0YEX5|H0YEX5_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=1;tr|E9PIL8|E9PIL8_HUMANSplicingfactor3Bsubunit2(Fragment)OS=HomosapiensGN=SF3B2PE=1SV=8	29.7373773	28.97022272	30.44772605	25.59505402
sp|Q13492|PICAL_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=2;tr|E9PI56|E9PI56_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=8;tr|E9PKP6|E9PKP6_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E9PLJ8|E9PLJ8_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E5RFU0|E5RFU0_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=2;tr|E5RHK9|E5RHK9_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=1;tr|E5RFC6|E5RFC6_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=1;tr|E5RK51|E5RK51_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=8;tr|E5RIJ5|E5RIJ5_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=1;tr|H0YCY1|H0YCY1_HUMANPhosphatidylinositol-bindingclathrinassemblyprotein(Fragment)OS=HomosapiensGN=PICALMPE=1SV=1;tr|E5RGY9|E5RGY9_HUMANClathrincoatassemblyproteinAP180(Fragment)OS=HomosapiensGN=SNAP91PE=1SV=8;tr|E9PDG8|E9PDG8_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=1;sp|O60641|AP180_HUMANClathrincoatassemblyproteinAP180OS=HomosapiensGN=SNAP91PE=1SV=2;tr|E9PJT1|E9PJT1_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=1;tr|E9PK13|E9PK13_HUMANPhosphatidylinositol-bindingclathrinassemblyproteinOS=HomosapiensGN=PICALMPE=1SV=1	28.40529076	27.44196767	28.42574083	27.35484822
sp|Q14103|HNRPD_HUMANHeterogeneousnuclearribonucleoproteinD0OS=HomosapiensGN=HNRNPDPE=1SV=1;tr|H0Y8G5|H0Y8G5_HUMANHeterogeneousnuclearribonucleoproteinD0(Fragment)OS=HomosapiensGN=HNRNPDPE=1SV=8;tr|H0YA96|H0YA96_HUMANHeterogeneousnuclearribonucleoproteinD0(Fragment)OS=HomosapiensGN=HNRNPDPE=1SV=1;tr|D6RAF8|D6RAF8_HUMANHeterogeneousnuclearribonucleoproteinD0(Fragment)OS=HomosapiensGN=HNRNPDPE=1SV=1;tr|D6RF44|D6RF44_HUMANHeterogeneousnuclearribonucleoproteinD0(Fragment)OS=HomosapiensGN=HNRNPDPE=1SV=8;tr|D6RD83|D6RD83_HUMANHeterogeneousnuclearribonucleoproteinD0(Fragment)OS=HomosapiensGN=HNRNPDPE=1SV=1;tr|D6RBQ9|D6RBQ9_HUMANHeterogeneousnuclearribonucleoproteinD0(Fragment)OS=HomosapiensGN=HNRNPDPE=1SV=1	78.23575119	72.71686686	68.92464653	77.38406971
sp|Q14847|LASP1_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=2;tr|C9J9W2|C9J9W2_HUMANLIMandSH3domainprotein1(Fragment)OS=HomosapiensGN=LASP1PE=1SV=1;tr|F6S2S5|F6S2S5_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=1;tr|K7ESD6|K7ESD6_HUMANLIMandSH3domainprotein1OS=HomosapiensGN=LASP1PE=1SV=1;tr|J3KSN1|J3KSN1_HUMANLIMandSH3domainprotein1(Fragment)OS=HomosapiensGN=LASP1PE=1SV=1	39.98039342	42.10676291	41.64989186	42.40687593
sp|Q15019|SEPT2_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|B5MCX3|B5MCX3_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9J2Q4|C9J2Q4_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9IZU3|C9IZU3_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9J938|C9J938_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JB25|C9JB25_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|H7C2Y0|H7C2Y0_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9IY94|C9IY94_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JQJ4|C9JQJ4_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|H7C310|H7C310_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|B5MD47|B5MD47_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JZI2|C9JZI2_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|A0A1B0GXJ2|A0A1B0GXJ2_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JFT1|C9JFT1_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|F8WB65|F8WB65_HUMANSeptin-2OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JT15|C9JT15_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1;tr|C9JSE7|C9JSE7_HUMANSeptin-2(Fragment)OS=HomosapiensGN=SEPT2PE=1SV=1	35.89804238	32.18947627	38.56390257	34.62812462
sp|Q15155|NOMO1_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=5;sp|P69849|NOMO3_HUMANNodalmodulator3OS=HomosapiensGN=NOMO3PE=3SV=2;tr|J3KN36|J3KN36_HUMANNodalmodulator3OS=HomosapiensGN=NOMO3PE=1SV=1;tr|A0A0G2JN29|A0A0G2JN29_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087X117|A0A087X117_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;sp|Q5JPE7|NOMO2_HUMANNodalmodulator2OS=HomosapiensGN=NOMO2PE=1SV=1;tr|A0A0G2JP90|A0A0G2JP90_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087WW46|A0A087WW46_HUMANNodalmodulator1OS=HomosapiensGN=NOMO1PE=1SV=1;tr|A0A087WTD5|A0A087WTD5_HUMANNodalmodulator2OS=HomosapiensGN=NOMO2PE=4SV=1;tr|H3BUC9|H3BUC9_HUMANNodalmodulator1(Fragment)OS=HomosapiensGN=NOMO1PE=1SV=1;tr|H3BPS9|H3BPS9_HUMANNodalmodulator2(Fragment)OS=HomosapiensGN=NOMO2PE=4SV=1	19.23008972	19.44067516	18.35750412	19.5090133
sp|Q15233|NONO_HUMANNon-POUdomain-containingoctamer-bindingproteinOS=HomosapiensGN=NONOPE=1SV=4;tr|C9IZL7|C9IZL7_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=1;tr|H7C367|H7C367_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=8;tr|C9JYS8|C9JYS8_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=8;tr|C9J4X2|C9J4X2_HUMANNon-POUdomain-containingoctamer-bindingprotein(Fragment)OS=HomosapiensGN=NONOPE=1SV=1	39.90748525	37.07647127	39.33064433	37.9427819
sp|Q15365|PCBP1_HUMANPoly(rC)-bindingprotein1OS=HomosapiensGN=PCBP1PE=1SV=2	30.90416881	30.25514538	28.02292098	28.7302634
sp|Q15691|MARE1_HUMANMicrotubule-associatedproteinRP/EBfamilymember1OS=HomosapiensGN=MAPRE1PE=1SV=3	31.93607833	30.5822953	31.6639909	32.2629295
sp|Q15833|STXB2_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=2;tr|M0R0M7|M0R0M7_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R118|M0R118_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0QZ54|M0QZ54_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=8;tr|M0R1A1|M0R1A1_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R376|M0R376_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|M0R0D4|M0R0D4_HUMANSyntaxin-bindingprotein2(Fragment)OS=HomosapiensGN=STXBP2PE=1SV=1;tr|A0A087WUN8|A0A087WUN8_HUMANSyntaxin-bindingprotein2OS=HomosapiensGN=STXBP2PE=1SV=1	23.43718432	23.42685217	23.34411599	21.31540933
sp|Q15907|RB11B_HUMANRas-relatedproteinRab-11BOS=HomosapiensGN=RAB11BPE=1SV=4;tr|H3BMH2|H3BMH2_HUMANRas-relatedproteinRab-11A(Fragment)OS=HomosapiensGN=RAB11APE=4SV=1;tr|H3BSC1|H3BSC1_HUMANRas-relatedproteinRab-11AOS=HomosapiensGN=RAB11APE=1SV=1;sp|P62491|RB11A_HUMANRas-relatedproteinRab-11AOS=HomosapiensGN=RAB11APE=1SV=3;tr|B4DQU5|B4DQU5_HUMANRas-relatedproteinRab-11AOS=HomosapiensGN=RAB11APE=1SV=1;tr|M0R2D0|M0R2D0_HUMANRas-relatedproteinRab-11BOS=HomosapiensGN=RAB11BPE=1SV=1;tr|M0R377|M0R377_HUMANRas-relatedproteinRab-11B(Fragment)OS=HomosapiensGN=RAB11BPE=1SV=1;tr|H3BN38|H3BN38_HUMANRas-relatedproteinRab-11A(Fragment)OS=HomosapiensGN=RAB11APE=1SV=8;sp|P57735|RAB25_HUMANRas-relatedproteinRab-25OS=HomosapiensGN=RAB25PE=1SV=2	41.91447523	35.56363153	42.42591811	40.04760168
sp|Q16658|FSCN1_HUMANFascinOS=HomosapiensGN=FSCN1PE=1SV=3;tr|C9JFC0|C9JFC0_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=1;tr|A0A0A0MSB2|A0A0A0MSB2_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=6;tr|C9JPH9|C9JPH9_HUMANFascin(Fragment)OS=HomosapiensGN=FSCN1PE=1SV=1	55.52765729	56.72090988	54.36310109	56.25873566
sp|Q32MZ4|LRRF1_HUMANLeucine-richrepeatflightless-interactingprotein1OS=HomosapiensGN=LRRFIP1PE=1SV=2;tr|C9JTC6|C9JTC6_HUMANLeucine-richrepeatflightless-interactingprotein1(Fragment)OS=HomosapiensGN=LRRFIP1PE=1SV=1;tr|C9JSU1|C9JSU1_HUMANLeucine-richrepeatflightless-interactingprotein2(Fragment)OS=HomosapiensGN=LRRFIP2PE=1SV=1;sp|Q9Y608|LRRF2_HUMANLeucine-richrepeatflightless-interactingprotein2OS=HomosapiensGN=LRRFIP2PE=1SV=1	33.49658824	35.29968518	35.09586614	34.02007978
sp|Q32P28|P3H1_HUMANProlyl3-hydroxylase1OS=HomosapiensGN=P3H1PE=1SV=2;tr|E2QRI1|E2QRI1_HUMANProlyl3-hydroxylase1(Fragment)OS=HomosapiensGN=P3H1PE=1SV=1;tr|H7C2W6|H7C2W6_HUMANProlyl3-hydroxylase1(Fragment)OS=HomosapiensGN=P3H1PE=1SV=1	21.89153267	20.03402743	21.12329489	22.46448668
sp|Q58FF8|H90B2_HUMANPutativeheatshockproteinHSP90-beta2OS=HomosapiensGN=HSP90AB2PPE=1SV=2	45.82525926	50.36571233	45.70123778	54.21785606
sp|Q66K74|MAP1S_HUMANMicrotubule-associatedprotein1SOS=HomosapiensGN=MAP1SPE=1SV=2;tr|M0QXQ9|M0QXQ9_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=8;tr|M0QY41|M0QY41_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=8;tr|M0R1M7|M0R1M7_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=1;tr|M0R1J2|M0R1J2_HUMANMicrotubule-associatedprotein1S(Fragment)OS=HomosapiensGN=MAP1SPE=1SV=1;tr|M0QZ50|M0QZ50_HUMANMicrotubule-associatedprotein1SOS=HomosapiensGN=MAP1SPE=1SV=1	40.91093581	42.74786604	43.23565735	40.25895352
sp|Q7L1Q6|BZW1_HUMANBasicleucinezipperandW2domain-containingprotein1OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9IZ80|C9IZ80_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9JFN4|C9JFN4_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|H0Y503|H0Y503_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1;tr|C9J188|C9J188_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=8;tr|C9JWF5|C9JWF5_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=8;tr|C9JV57|C9JV57_HUMANBasicleucinezipperandW2domain-containingprotein1(Fragment)OS=HomosapiensGN=BZW1PE=1SV=1	23.60379662	26.51317459	26.58507855	25.73759617
sp|Q86UX7|URP2_HUMANFermitinfamilyhomolog3OS=HomosapiensGN=FERMT3PE=1SV=1;tr|F5H1C6|F5H1C6_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1;tr|F5H3I6|F5H3I6_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1;tr|H0YFT5|H0YFT5_HUMANFermitinfamilyhomolog3(Fragment)OS=HomosapiensGN=FERMT3PE=1SV=1	53.30948236	55.30743658	53.79686957	57.78376847
sp|Q8IV08|PLD3_HUMANPhospholipaseD3OS=HomosapiensGN=PLD3PE=1SV=1;tr|M0R3G9|M0R3G9_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1;tr|M0R1F7|M0R1F7_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=8;tr|M0R2W7|M0R2W7_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1;tr|E2QRG1|E2QRG1_HUMANPhospholipaseD3(Fragment)OS=HomosapiensGN=PLD3PE=1SV=1	10.32927338	11.12213364	10.15438856	10.89128271
